Command line: spell_chain.py
Total duration: 187.91s
File: G:\Autres\DofusDamageCalculator\stats.py
File duration: 56.683s (30.16%)
Line #|      Hits|         Time| Time per hit|      %|Source code
   860|         0|            0|            0|  0.00%|        return pseudo_member
   861|         0|            0|            0|  0.00%|
   862|         0|            0|            0|  0.00%|    def __contains__(self, other):
   863|         0|            0|            0|  0.00%|        """
   864|         0|            0|            0|  0.00%|        Returns True if self has at least the same flags set as other.
   865|         0|            0|            0|  0.00%|        """
   866|         0|            0|            0|  0.00%|        if not isinstance(other, self.__class__):
   867|         0|            0|            0|  0.00%|            raise TypeError(
   868|         0|            0|            0|  0.00%|                "unsupported operand type(s) for 'in': '%s' and '%s'" % (
   869|         0|            0|            0|  0.00%|                    type(other).__qualname__, self.__class__.__qualname__))
   870|         0|            0|            0|  0.00%|        return other._value_ & self._value_ == other._value_
   871|         0|            0|            0|  0.00%|
   872|         0|            0|            0|  0.00%|    def __repr__(self):
   873|         0|            0|            0|  0.00%|        cls = self.__class__
   874|         0|            0|            0|  0.00%|        if self._name_ is not None:
   875|         0|            0|            0|  0.00%|            return '<%s.%s: %r>' % (cls.__name__, self._name_, self._value_)
   876|         0|            0|            0|  0.00%|        members, uncovered = _decompose(cls, self._value_)
   877|         0|            0|            0|  0.00%|        return '<%s.%s: %r>' % (
   878|         0|            0|            0|  0.00%|                cls.__name__,
   879|         0|            0|            0|  0.00%|                '|'.join([str(m._name_ or m._value_) for m in members]),
   880|         0|            0|            0|  0.00%|                self._value_,
   881|         0|            0|            0|  0.00%|                )
   882|         0|            0|            0|  0.00%|
   883|         0|            0|            0|  0.00%|    def __str__(self):
   884|         0|            0|            0|  0.00%|        cls = self.__class__
   885|         0|            0|            0|  0.00%|        if self._name_ is not None:
   886|         0|            0|            0|  0.00%|            return '%s.%s' % (cls.__name__, self._name_)
   887|         0|            0|            0|  0.00%|        members, uncovered = _decompose(cls, self._value_)
   888|         0|            0|            0|  0.00%|        if len(members) == 1 and members[0]._name_ is None:
   889|         0|            0|            0|  0.00%|            return '%s.%r' % (cls.__name__, members[0]._value_)
   890|         0|            0|            0|  0.00%|        else:
